borehole_id,x,y,z_top,z_bottom,formation_id,formation_name,thickness,density,in_fault_zone,color,enhanced_color
ZK016,596.7903667112945,203.47171131856237,-49.34621013097478,-57.050366712666,6,粗砂,7.704156581691215,1.704900922583689,True,#00CED1,#00CED1
ZK016,596.7903667112945,203.47171131856237,-59.51113476550435,-74.66897438538155,7,砾砂,15.157839619877194,1.6756351569287382,True,#1E90FF,#1E90FF
ZK016,596.7903667112945,203.47171131856237,-83.32661910727255,-101.26149738056367,8,强风化岩,17.93487827329112,1.7696456368290039,True,#DC143C,#DC143C
ZK016,596.7903667112945,203.47171131856237,-97.29106478853701,-128.5571695917527,9,中风化岩,31.266104803215697,1.545508091319105,True,#708090,#708090
ZK016,596.7903667112945,203.47171131856237,-128.43901277286164,-166.23296557332614,10,微风化岩,37.793952800464496,1.7103301882016522,True,#2F4F4F,#2F4F4F
ZK016,596.7903667112945,203.47171131856237,-165.85709264555268,-216.9993691321731,11,基岩,51.1422764866204,1.5636387787786146,True,#000000,#000000
ZK017,108.54643368675156,903.9969835279999,0.6156035377841184,-2.3502290879832413,1,填土,2.9658326257673595,1.4289831607343375,False,#8B4513,#8B4513
ZK017,108.54643368675156,903.9969835279999,-1.4793044377219295,-7.3222077623527895,2,粘土,5.84290332463086,1.6170865438127944,False,#FF0000,#FF0000
ZK017,108.54643368675156,903.9969835279999,-8.771868084267433,-20.330308077021,3,粉质粘土,11.558439992753568,1.6347581705361671,False,#FF8C00,#FF8C00
ZK017,108.54643368675156,903.9969835279999,-21.923785393956415,-35.30450635302832,4,细砂,13.380720959071908,1.6195845255097683,False,#FFD700,#FFD700
ZK017,108.54643368675156,903.9969835279999,-32.93139139079476,-40.974645835564694,5,中砂,8.043254444769936,1.429741639576216,False,#32CD32,#32CD32
ZK017,108.54643368675156,903.9969835279999,-40.84595638216755,-50.49260540188858,6,粗砂,9.646649019721032,1.6256029734313877,False,#00CED1,#00CED1
ZK017,108.54643368675156,903.9969835279999,-48.10685147778952,-62.46530983925875,7,砾砂,14.358458361469232,1.7014370065018132,False,#1E90FF,#1E90FF
ZK017,108.54643368675156,903.9969835279999,-68.35541266165531,-79.72826542886139,8,卵石层,11.372852767206084,1.5375181422304323,False,#9932CC,#9932CC
ZK017,108.54643368675156,903.9969835279999,-76.13379345445173,-101.2642487055059,9,强风化岩,25.130455251054173,1.5274256186846535,False,#DC143C,#DC143C
ZK017,108.54643368675156,903.9969835279999,-103.8103326111508,-134.9309331980133,10,中风化岩,31.120600586862494,1.5388482197008053,False,#708090,#708090
ZK017,108.54643368675156,903.9969835279999,-135.26663382552846,-160.4200061475909,11,微风化岩,25.153372322062438,1.4648315394383666,False,#2F4F4F,#2F4F4F
ZK017,108.54643368675156,903.9969835279999,-156.4662560621534,-196.70752353238007,12,基岩,40.24126747022666,1.5050601111168058,False,#000000,#000000
ZK018,919.0688297671035,777.557613304815,0.9866358017617785,-3.5927934371406565,1,填土,4.579429238902435,1.6184836123694875,False,#8B4513,#8B4513
ZK018,919.0688297671035,777.557613304815,-3.1788094800844524,-9.80543703179451,2,粘土,6.626627551710057,1.5424362173762227,False,#FF0000,#FF0000
ZK018,919.0688297671035,777.557613304815,-6.085887714074904,-18.37871126922377,3,粉质粘土,12.292823555148868,1.590394010027535,False,#FF8C00,#FF8C00
ZK018,919.0688297671035,777.557613304815,-24.905233196013135,-43.35305317487017,4,细砂,18.447819978857034,1.596501150950304,False,#FFD700,#FFD700
ZK018,919.0688297671035,777.557613304815,-43.20063444019392,-56.74223571146494,5,中砂,13.54160127127102,1.781244855799693,False,#32CD32,#32CD32
ZK018,919.0688297671035,777.557613304815,-56.61323514767795,-65.7456382444067,6,粗砂,9.132403096728758,1.6632407739055521,False,#00CED1,#00CED1
ZK018,919.0688297671035,777.557613304815,-63.377084768183785,-77.71121544728793,7,砾砂,14.334130679104142,1.4429775280109545,False,#1E90FF,#1E90FF
ZK018,919.0688297671035,777.557613304815,-79.44987264282534,-94.83217880985582,8,卵石层,15.382306167030478,1.5925566570899954,False,#9932CC,#9932CC
ZK018,919.0688297671035,777.557613304815,-93.9817395368863,-122.08510002463969,9,强风化岩,28.103360487753392,1.4664655641289899,False,#DC143C,#DC143C
ZK018,919.0688297671035,777.557613304815,-121.21933053593855,-153.5005176419743,10,中风化岩,32.28118710603576,1.655979044793104,False,#708090,#708090
ZK018,919.0688297671035,777.557613304815,-153.05384482344417,-195.6193099023265,11,微风化岩,42.56546507888234,1.6459180079228437,False,#2F4F4F,#2F4F4F
ZK018,919.0688297671035,777.557613304815,-200.6090760784563,-249.90741896386984,12,基岩,49.29834288541355,1.6429618219132587,False,#000000,#000000
ZK019,324.15239225603364,137.90490260574546,0.5431576743907469,-2.58145493790712,1,填土,3.1246126122978666,1.472325142417969,False,#8B4513,#8B4513
ZK019,324.15239225603364,137.90490260574546,-1.0183069056320595,-7.2886164409788385,2,粘土,6.2703095353467795,1.5960444846143347,False,#FF0000,#FF0000
ZK019,324.15239225603364,137.90490260574546,-9.338285395383723,-22.973887069078025,3,粉质粘土,13.635601673694302,1.6029756139495746,False,#FF8C00,#FF8C00
ZK019,324.15239225603364,137.90490260574546,-24.062613277773693,-41.87746469570169,4,细砂,17.814851417927997,1.6096120776940985,False,#FFD700,#FFD700
ZK019,324.15239225603364,137.90490260574546,-41.714367694131575,-50.78981711672149,5,中砂,9.075449422589912,1.5690827876531361,False,#32CD32,#32CD32
ZK019,324.15239225603364,137.90490260574546,-50.87832190518381,-59.233735939797754,6,粗砂,8.355414034613943,1.7255756125573523,False,#00CED1,#00CED1
ZK019,324.15239225603364,137.90490260574546,-58.64998198479352,-68.5029244594667,7,砾砂,9.852942474673178,1.5560268941725826,False,#1E90FF,#1E90FF
ZK019,324.15239225603364,137.90490260574546,-67.73607161812083,-90.94519200179427,8,卵石层,23.209120383673437,1.7031844539468635,False,#9932CC,#9932CC
ZK019,324.15239225603364,137.90490260574546,-90.8042010230789,-108.37639915789404,9,强风化岩,17.57219813481514,1.6889630795623438,False,#DC143C,#DC143C
ZK019,324.15239225603364,137.90490260574546,-106.77953893950186,-137.2732428751544,10,中风化岩,30.493703935652547,1.5482711549899628,False,#708090,#708090
ZK019,324.15239225603364,137.90490260574546,-134.8064073780466,-179.67183945934565,11,微风化岩,44.86543208129905,1.563716143956034,False,#2F4F4F,#2F4F4F
ZK019,324.15239225603364,137.90490260574546,-181.36286675234876,-226.90784153834105,12,基岩,45.54497478599228,1.7579572145730713,False,#000000,#000000
ZK020,665.8097238609412,446.13724436564115,-0.8403736341917145,-3.5266576178997537,1,填土,2.686283983708039,1.5718215391139494,False,#8B4513,#8B4513
ZK020,665.8097238609412,446.13724436564115,-4.5235878766764355,-10.372467059021591,2,粘土,5.848879182345156,1.4995859233247932,False,#FF0000,#FF0000
ZK020,665.8097238609412,446.13724436564115,-8.604532940826758,-18.76181878457685,3,粉质粘土,10.157285843750092,1.6234214732536523,False,#FF8C00,#FF8C00
ZK020,665.8097238609412,446.13724436564115,-20.68915709128087,-40.340658569723104,4,细砂,19.651501478442235,1.6984322398476586,False,#FFD700,#FFD700
ZK020,665.8097238609412,446.13724436564115,-38.44287790755038,-48.01490021909937,5,中砂,9.572022311548984,1.6674819492166604,False,#32CD32,#32CD32
ZK020,665.8097238609412,446.13724436564115,-47.1511533074264,-53.35479807292672,6,粗砂,6.2036447655003215,1.6166452208213058,False,#00CED1,#00CED1
ZK020,665.8097238609412,446.13724436564115,-53.54128027747919,-66.72316331109874,7,砾砂,13.181883033619556,1.8455300139910895,False,#1E90FF,#1E90FF
ZK020,665.8097238609412,446.13724436564115,-68.36349450891802,-84.06763056561329,8,卵石层,15.704136056695262,1.5376859473575237,False,#9932CC,#9932CC
ZK020,665.8097238609412,446.13724436564115,-84.28041091022268,-106.50302531442141,9,强风化岩,22.222614404198723,1.7189016531107553,False,#DC143C,#DC143C
ZK020,665.8097238609412,446.13724436564115,-106.36974364730733,-144.89276913524645,10,中风化岩,38.52302548793912,1.5167644426895772,False,#708090,#708090
ZK020,665.8097238609412,446.13724436564115,-144.85572263630942,-183.15563153101425,11,微风化岩,38.29990889470483,1.6632931817755512,False,#2F4F4F,#2F4F4F
ZK020,665.8097238609412,446.13724436564115,-185.0826736724468,-237.1119038809598,12,基岩,52.02923020851301,1.7547505201330063,False,#000000,#000000
ZK021,159.83441136030095,495.65921910014316,-1.2255773809687724,-5.303103984826086,1,填土,4.077526603857313,1.5612298440064016,False,#8B4513,#8B4513
ZK021,159.83441136030095,495.65921910014316,-3.4086130238832633,-11.865997649043113,2,粘土,8.45738462515985,1.665854427267283,False,#FF0000,#FF0000
ZK021,159.83441136030095,495.65921910014316,-12.888805684005261,-29.7132965770445,3,粉质粘土,16.82449089303924,1.5201702755461548,False,#FF8C00,#FF8C00
ZK021,159.83441136030095,495.65921910014316,-30.82126220194024,-41.683304517896666,4,细砂,10.862042315956426,1.5966873027126203,False,#FFD700,#FFD700
ZK021,159.83441136030095,495.65921910014316,-41.25666703608517,-54.845782763120745,5,中砂,13.589115727035576,1.62237879516389,False,#32CD32,#32CD32
ZK021,159.83441136030095,495.65921910014316,-51.43377361815223,-59.407496984435824,6,粗砂,7.973723366283593,1.8526932425873623,False,#00CED1,#00CED1
ZK021,159.83441136030095,495.65921910014316,-62.76316241636844,-73.48907736135968,7,砾砂,10.725914944991239,1.7044160877069072,False,#1E90FF,#1E90FF
ZK021,159.83441136030095,495.65921910014316,-68.81678382485116,-89.27159318750589,8,卵石层,20.45480936265473,1.6583928185325965,False,#9932CC,#9932CC
ZK021,159.83441136030095,495.65921910014316,-91.78369817759334,-114.98723772365804,9,强风化岩,23.203539546064704,1.710870358058291,False,#DC143C,#DC143C
ZK021,159.83441136030095,495.65921910014316,-115.15399932282806,-150.07689241001225,10,中风化岩,34.92289308718419,1.7066674689589154,False,#708090,#708090
ZK021,159.83441136030095,495.65921910014316,-148.3271224901518,-191.51219162327152,11,微风化岩,43.185069133119725,1.6648709887589643,False,#2F4F4F,#2F4F4F
ZK021,159.83441136030095,495.65921910014316,-193.98308223247992,-242.31190142931138,12,基岩,48.32881919683146,1.7206508966508358,False,#000000,#000000
ZK022,80.94966900369656,868.3883618709039,0.7373466177458023,-1.772491979661856,1,填土,2.5098385974076582,1.560666118767264,True,#8B4513,#8B4513
ZK022,80.94966900369656,868.3883618709039,0.04706512780693917,-7.998926588888768,2,粘土,8.045991716695706,1.6191099068019905,True,#FF0000,#FF0000
ZK022,80.94966900369656,868.3883618709039,-13.275542596063204,-25.386990311637962,3,粉质粘土,12.111447715574759,1.6746253566027223,True,#FF8C00,#FF8C00
ZK022,80.94966900369656,868.3883618709039,-18.340768583067202,-35.277221126490424,4,细砂,16.936452543423222,1.5692221765047,True,#FFD700,#FFD700
ZK022,80.94966900369656,868.3883618709039,-39.79432163787525,-52.320282424268704,5,砾砂,12.525960786393455,1.627902152577034,True,#1E90FF,#1E90FF
ZK022,80.94966900369656,868.3883618709039,-51.75647311318208,-71.94490054816163,6,卵石层,20.188427434979545,1.5553566385449473,True,#9932CC,#9932CC
ZK022,80.94966900369656,868.3883618709039,-85.1708552947548,-111.14130525924634,7,强风化岩,25.970449964491536,1.4973484700588942,True,#DC143C,#DC143C
ZK022,80.94966900369656,868.3883618709039,-114.68881038884423,-145.48662843372549,8,中风化岩,30.797818044881254,1.7195046628924844,True,#708090,#708090
ZK022,80.94966900369656,868.3883618709039,-145.20423049839033,-169.5419221649039,9,微风化岩,24.337691666513564,1.6377211875064521,True,#2F4F4F,#2F4F4F
ZK022,80.94966900369656,868.3883618709039,-168.5555789925067,-234.21081928485012,10,基岩,65.65524029234342,1.5444800473306803,True,#000000,#000000
ZK023,282.9019834400152,646.2700559185838,-2.896027800832488,-7.024722042496842,1,填土,4.128694241664354,1.3801194043379919,True,#8B4513,#8B4513
ZK023,282.9019834400152,646.2700559185838,-5.1328026903695765,-13.836825810454908,2,粘土,8.704023120085331,1.4978767182869288,True,#FF0000,#FF0000
ZK023,282.9019834400152,646.2700559185838,-12.345115934207287,-26.045171407725736,3,粉质粘土,13.700055473518448,1.5435921369263272,True,#FF8C00,#FF8C00
ZK023,282.9019834400152,646.2700559185838,-24.787858178707843,-35.946944982695165,4,细砂,11.159086803987321,1.6650201177958661,True,#FFD700,#FFD700
ZK023,282.9019834400152,646.2700559185838,-40.74290998110493,-52.50488790803441,5,砾砂,11.761977926929482,1.5308091930118757,True,#1E90FF,#1E90FF
ZK023,282.9019834400152,646.2700559185838,-48.96715866753955,-66.80304900865977,6,卵石层,17.83589034112022,1.5758763942143672,True,#9932CC,#9932CC
ZK023,282.9019834400152,646.2700559185838,-84.79280675568604,-111.55308373825753,7,强风化岩,26.760276982571483,1.744376460407326,True,#DC143C,#DC143C
ZK023,282.9019834400152,646.2700559185838,-106.81541322670037,-136.32250615634499,8,中风化岩,29.507092929644614,1.6342725346377704,True,#708090,#708090
ZK023,282.9019834400152,646.2700559185838,-137.41756325905683,-175.61483579313332,9,微风化岩,38.19727253407649,1.6447708560017316,True,#2F4F4F,#2F4F4F
ZK023,282.9019834400152,646.2700559185838,-174.09606529333286,-230.5232928920083,10,基岩,56.427227598675444,1.6196521169701472,True,#000000,#000000
ZK024,330.53996848046984,518.0612190600298,-0.17947138857445344,-3.604873643127561,1,填土,3.4254022545531075,1.7440117215449473,True,#8B4513,#8B4513
ZK024,330.53996848046984,518.0612190600298,0.1764786112685237,-6.741293705436645,2,粘土,6.917772316705168,1.5959842049355657,True,#FF0000,#FF0000
ZK024,330.53996848046984,518.0612190600298,-10.086965741436696,-18.65310549635338,3,粉质粘土,8.566139754916684,1.531894834252512,True,#FF8C00,#FF8C00
ZK024,330.53996848046984,518.0612190600298,-20.21456228477974,-37.736492931745914,4,细砂,17.521930646966176,1.5553816566785221,True,#FFD700,#FFD700
ZK024,330.53996848046984,518.0612190600298,-36.77731473053497,-42.99823326864391,5,中砂,6.22091853810894,1.531184030989973,True,#32CD32,#32CD32
ZK024,330.53996848046984,518.0612190600298,-41.131334198961476,-49.32996742259574,6,砾砂,8.198633223634268,1.6785800158650832,True,#1E90FF,#1E90FF
ZK024,330.53996848046984,518.0612190600298,-52.784749021142765,-72.31639624356865,7,卵石层,19.53164722242588,1.5952288643858021,True,#9932CC,#9932CC
ZK024,330.53996848046984,518.0612190600298,-87.6991733356953,-112.68116064024247,8,强风化岩,24.98198730454716,1.7503398301767152,True,#DC143C,#DC143C
ZK024,330.53996848046984,518.0612190600298,-110.8063596095167,-146.07053335297076,9,中风化岩,35.26417374345405,1.6026885838994531,True,#708090,#708090
ZK024,330.53996848046984,518.0612190600298,-149.71207474215998,-186.17075439779285,10,微风化岩,36.458679655632864,1.5752822617479403,True,#2F4F4F,#2F4F4F
ZK024,330.53996848046984,518.0612190600298,-184.09052468073412,-227.27068220075614,11,基岩,43.18015752002202,1.5718899707114047,True,#000000,#000000
ZK025,542.0392514089517,216.36900997297434,1.2816857225340197,-2.796926193575694,1,填土,4.078611916109714,1.5428821010217204,True,#8B4513,#8B4513
ZK025,542.0392514089517,216.36900997297434,-1.2799010429377096,-10.196033493107565,2,粘土,8.916132450169856,1.692463368291277,True,#FF0000,#FF0000
ZK025,542.0392514089517,216.36900997297434,-14.288617921690717,-26.431730809499136,3,粉质粘土,12.14311288780842,1.6698223313613592,True,#FF8C00,#FF8C00
ZK025,542.0392514089517,216.36900997297434,-23.347470814032523,-39.52792697029777,4,细砂,16.180456156265247,1.663517180168197,True,#FFD700,#FFD700
ZK025,542.0392514089517,216.36900997297434,-42.38878383347437,-54.487889264113036,5,中砂,12.099105430638666,1.7317394065634326,True,#32CD32,#32CD32
ZK025,542.0392514089517,216.36900997297434,-49.26689709574137,-57.58305646324921,6,粗砂,8.316159367507836,1.5310812181910434,True,#00CED1,#00CED1
ZK025,542.0392514089517,216.36900997297434,-70.70134987660838,-92.44425985853613,7,强风化岩,21.742909981927752,1.567965269180568,True,#DC143C,#DC143C
ZK025,542.0392514089517,216.36900997297434,-90.4308172143565,-122.97581289276799,8,中风化岩,32.544995678411496,1.542629999606142,True,#708090,#708090
ZK025,542.0392514089517,216.36900997297434,-119.73694315161526,-154.56646100578837,9,微风化岩,34.829517854173105,1.7727543170100712,True,#2F4F4F,#2F4F4F
ZK025,542.0392514089517,216.36900997297434,-158.7749947666757,-213.13823146341602,10,基岩,54.36323669674033,1.6120031326718263,True,#000000,#000000
ZK026,922.6261649881027,747.6195410250031,-2.045585130396811,-5.413695914035062,1,填土,3.3681107836382504,1.5742623462576655,False,#8B4513,#8B4513
ZK026,922.6261649881027,747.6195410250031,-2.5696645384276913,-7.899930020223548,2,粘土,5.330265481795856,1.6647195939702741,False,#FF0000,#FF0000
ZK026,922.6261649881027,747.6195410250031,-5.550402738854041,-16.39075522933554,3,粉质粘土,10.840352490481498,1.477423433699766,False,#FF8C00,#FF8C00
ZK026,922.6261649881027,747.6195410250031,-19.089825118795662,-29.696700478166203,4,细砂,10.606875359370541,1.7047098302612156,False,#FFD700,#FFD700
ZK026,922.6261649881027,747.6195410250031,-31.063372641024028,-44.43122802393976,5,中砂,13.367855382915732,1.7078680833431297,False,#32CD32,#32CD32
ZK026,922.6261649881027,747.6195410250031,-43.858714098083524,-51.79710054688239,6,粗砂,7.938386448798866,1.6883659937486672,False,#00CED1,#00CED1
ZK026,922.6261649881027,747.6195410250031,-54.604630260969245,-68.17020516916145,7,砾砂,13.565574908192204,1.7476540349725898,False,#1E90FF,#1E90FF
ZK026,922.6261649881027,747.6195410250031,-66.26854625821201,-89.23687513314285,8,卵石层,22.968328874930833,1.639580353343741,False,#9932CC,#9932CC
ZK026,922.6261649881027,747.6195410250031,-87.46440219847597,-114.93455312988966,9,强风化岩,27.4701509314137,1.544969484615458,False,#DC143C,#DC143C
ZK026,922.6261649881027,747.6195410250031,-115.50700880352038,-141.47726859589207,10,中风化岩,25.970259792371692,1.7172729019259365,False,#708090,#708090
ZK026,922.6261649881027,747.6195410250031,-142.1673891180814,-180.97259020024242,11,微风化岩,38.805201082161034,1.6771698710648346,False,#2F4F4F,#2F4F4F
ZK026,922.6261649881027,747.6195410250031,-177.933830135326,-199.44840392902523,12,基岩,21.514573793699242,1.42602862212219,False,#000000,#000000
ZK027,895.5490474077702,855.3446153848839,-2.2393397892522877,-5.021875224410408,1,填土,2.7825354351581204,1.4705318524279094,False,#8B4513,#8B4513
ZK027,895.5490474077702,855.3446153848839,-3.7179378377819035,-13.575260697587535,2,粘土,9.857322859805631,1.6346503881730716,False,#FF0000,#FF0000
ZK027,895.5490474077702,855.3446153848839,-11.685776640517508,-23.57316725120747,3,粉质粘土,11.88739061068996,1.6076821891060256,False,#FF8C00,#FF8C00
ZK027,895.5490474077702,855.3446153848839,-22.53471526675943,-33.68573859419372,4,细砂,11.151023327434292,1.5506243416838688,False,#FFD700,#FFD700
ZK027,895.5490474077702,855.3446153848839,-36.53450255501983,-43.421338757700326,5,中砂,6.886836202680499,1.7500759790634313,False,#32CD32,#32CD32
ZK027,895.5490474077702,855.3446153848839,-43.26241270458422,-52.62276749196581,6,粗砂,9.360354787381588,1.5650742295681572,False,#00CED1,#00CED1
ZK027,895.5490474077702,855.3446153848839,-47.771967256028404,-59.000043133106686,7,砾砂,11.228075877078282,1.6381935452231555,False,#1E90FF,#1E90FF
ZK027,895.5490474077702,855.3446153848839,-61.09297219216469,-80.64112212205254,8,卵石层,19.54814992988785,1.6238789159026514,False,#9932CC,#9932CC
ZK027,895.5490474077702,855.3446153848839,-83.09438872828619,-106.79917799918267,9,强风化岩,23.704789270896484,1.5928398740585936,False,#DC143C,#DC143C
ZK027,895.5490474077702,855.3446153848839,-104.95121921373875,-134.7278857946797,10,中风化岩,29.776666580940955,1.60519458858073,False,#708090,#708090
ZK027,895.5490474077702,855.3446153848839,-136.34457804217084,-176.4730585826799,11,微风化岩,40.12848054050906,1.607863519031609,False,#2F4F4F,#2F4F4F
ZK027,895.5490474077702,855.3446153848839,-174.47897007305775,-204.49696322773667,12,基岩,30.01799315467892,1.6346488475897993,False,#000000,#000000
ZK028,588.1099809299766,879.6868115208051,-5.792510756387379,-9.391316822303171,1,填土,3.5988060659157926,1.808837470478073,False,#8B4513,#8B4513
ZK028,588.1099809299766,879.6868115208051,-1.3824404324407586,-9.15909702739248,2,粘土,7.776656594951722,1.496009407287447,False,#FF0000,#FF0000
ZK028,588.1099809299766,879.6868115208051,-13.482293787214825,-26.952951159364993,3,粉质粘土,13.470657372150168,1.5376231039304196,False,#FF8C00,#FF8C00
ZK028,588.1099809299766,879.6868115208051,-25.227484834544374,-45.96957889614473,4,细砂,20.74209406160036,1.6217432873179725,False,#FFD700,#FFD700
ZK028,588.1099809299766,879.6868115208051,-44.59685031867283,-56.336985780050334,5,中砂,11.740135461377506,1.6150418905143578,False,#32CD32,#32CD32
ZK028,588.1099809299766,879.6868115208051,-52.521518385518995,-61.10545598946495,6,粗砂,8.583937603945955,1.5942381202966416,False,#00CED1,#00CED1
ZK028,588.1099809299766,879.6868115208051,-63.810978367926275,-76.2936160800422,7,砾砂,12.482637712115924,1.7105525932957986,False,#1E90FF,#1E90FF
ZK028,588.1099809299766,879.6868115208051,-77.11746442799905,-99.39077352801642,8,卵石层,22.27330910001737,1.4856995087269518,False,#9932CC,#9932CC
ZK028,588.1099809299766,879.6868115208051,-102.96092475811216,-136.12808241961764,9,强风化岩,33.167157661505485,1.6302635465239035,False,#DC143C,#DC143C
ZK028,588.1099809299766,879.6868115208051,-133.96366832676625,-159.4380132266501,10,中风化岩,25.474344899883846,1.6328762410303481,False,#708090,#708090
ZK028,588.1099809299766,879.6868115208051,-158.46589502499353,-195.71539553314545,11,微风化岩,37.249500508151925,1.7613711269058647,False,#2F4F4F,#2F4F4F
ZK028,588.1099809299766,879.6868115208051,-197.04755031219733,-251.58289332733713,12,基岩,54.5353430151398,1.6964087168288358,False,#000000,#000000
ZK029,129.64325184672754,226.38457617723068,-2.455215630273985,-6.168897923628769,1,填土,3.7136822933547844,1.659740006984986,False,#8B4513,#8B4513
ZK029,129.64325184672754,226.38457617723068,-4.308809300074769,-13.430685687772206,2,粘土,9.121876387697437,1.737570681331162,False,#FF0000,#FF0000
ZK029,129.64325184672754,226.38457617723068,-12.584405774109136,-24.224272365231073,3,粉质粘土,11.639866591121937,1.582692817571613,False,#FF8C00,#FF8C00
ZK029,129.64325184672754,226.38457617723068,-26.66797544596456,-41.71471258870896,4,细砂,15.046737142744401,1.4559949117405706,False,#FFD700,#FFD700
ZK029,129.64325184672754,226.38457617723068,-41.216085111555216,-54.40509523800516,5,中砂,13.189010126449944,1.5008607650543693,False,#32CD32,#32CD32
ZK029,129.64325184672754,226.38457617723068,-53.98909603674751,-58.54367185498157,6,粗砂,4.554575818234056,1.4676910206592502,False,#00CED1,#00CED1
ZK029,129.64325184672754,226.38457617723068,-55.246114180917296,-71.18695056524459,7,砾砂,15.94083638432729,1.5311849654822276,False,#1E90FF,#1E90FF
ZK029,129.64325184672754,226.38457617723068,-71.24305376994667,-97.35182266918619,8,卵石层,26.10876889923952,1.567516861649138,False,#9932CC,#9932CC
ZK029,129.64325184672754,226.38457617723068,-94.73346849798789,-107.23643992362003,9,强风化岩,12.50297142563214,1.4610427533236405,False,#DC143C,#DC143C
ZK029,129.64325184672754,226.38457617723068,-109.77318420478224,-129.90079172304087,10,中风化岩,20.12760751825863,1.8439752406339274,False,#708090,#708090
ZK029,129.64325184672754,226.38457617723068,-130.81811434695544,-175.50802407652907,11,微风化岩,44.68990972957363,1.6594754341665288,False,#2F4F4F,#2F4F4F
ZK029,129.64325184672754,226.38457617723068,-175.11798513706026,-233.65214072486333,12,基岩,58.53415558780307,1.6281191423969377,False,#000000,#000000
ZK030,90.70456001948426,342.7972976869379,-0.12518625579904483,-3.1877069181701705,1,填土,3.0625206623711256,1.5246035411133325,False,#8B4513,#8B4513
ZK030,90.70456001948426,342.7972976869379,-6.448434290761897,-13.999354167775058,2,粘土,7.550919877013161,1.590166037320525,False,#FF0000,#FF0000
ZK030,90.70456001948426,342.7972976869379,-12.820619173815828,-22.44800051665363,3,粉质粘土,9.6273813428378,1.617989415115348,False,#FF8C00,#FF8C00
ZK030,90.70456001948426,342.7972976869379,-18.40418867021746,-37.580195529251256,4,细砂,19.176006859033794,1.4429499396376824,False,#FFD700,#FFD700
ZK030,90.70456001948426,342.7972976869379,-37.535286365279454,-45.556030092138776,5,中砂,8.020743726859322,1.5017512606461692,False,#32CD32,#32CD32
ZK030,90.70456001948426,342.7972976869379,-46.337468270066104,-53.978055230070865,6,粗砂,7.640586960004761,1.5031655545136366,False,#00CED1,#00CED1
ZK030,90.70456001948426,342.7972976869379,-57.74621041795638,-69.99911163270667,7,砾砂,12.252901214750295,1.5398632356048787,False,#1E90FF,#1E90FF
ZK030,90.70456001948426,342.7972976869379,-70.51704810993361,-89.66826307284674,8,卵石层,19.15121496291313,1.64404747379604,False,#9932CC,#9932CC
ZK030,90.70456001948426,342.7972976869379,-85.3772956969491,-110.2791067023157,9,强风化岩,24.901811005366596,1.6223914134064663,False,#DC143C,#DC143C
ZK030,90.70456001948426,342.7972976869379,-111.13363760585418,-149.31848018569724,10,中风化岩,38.184842579843064,1.5570594458874747,False,#708090,#708090
ZK030,90.70456001948426,342.7972976869379,-148.48233313292027,-184.33841565414625,11,微风化岩,35.85608252122597,1.6048860070325706,False,#2F4F4F,#2F4F4F
ZK030,90.70456001948426,342.7972976869379,-186.82899508783254,-237.23491199987137,12,基岩,50.40591691203883,1.5337099082449053,False,#000000,#000000
ZK031,399.8095607205338,294.2141285965063,3.4991534863738787,1.3407166494536948,1,填土,2.158436836920184,1.4756136764608716,False,#8B4513,#8B4513
ZK031,399.8095607205338,294.2141285965063,-3.5952513680585785,-10.486603051585128,2,粘土,6.891351683526549,1.6894924376944442,False,#FF0000,#FF0000
ZK031,399.8095607205338,294.2141285965063,-6.554304375099265,-17.846425147198396,3,粉质粘土,11.292120772099132,1.5326509375756132,False,#FF8C00,#FF8C00
ZK031,399.8095607205338,294.2141285965063,-22.01260339906538,-37.84958588573678,4,细砂,15.836982486671399,1.814514912777339,False,#FFD700,#FFD700
ZK031,399.8095607205338,294.2141285965063,-35.559250358763215,-43.18405352070419,5,中砂,7.624803161940974,1.6633776880932098,False,#32CD32,#32CD32
ZK031,399.8095607205338,294.2141285965063,-44.17427025891366,-52.83634881483606,6,粗砂,8.662078555922399,1.5870179300266574,False,#00CED1,#00CED1
ZK031,399.8095607205338,294.2141285965063,-52.75977750033762,-64.86492503308747,7,砾砂,12.105147532749854,1.696387911679491,False,#1E90FF,#1E90FF
ZK031,399.8095607205338,294.2141285965063,-65.68590459984617,-91.64378740557503,8,卵石层,25.957882805728858,1.4630197020420923,False,#9932CC,#9932CC
ZK031,399.8095607205338,294.2141285965063,-85.36938516025072,-109.92797491849444,9,强风化岩,24.558589758243727,1.519632543203027,False,#DC143C,#DC143C
ZK031,399.8095607205338,294.2141285965063,-111.73199196565021,-151.5666927983146,10,中风化岩,39.83470083266438,1.5446411758292007,False,#708090,#708090
ZK031,399.8095607205338,294.2141285965063,-151.6653011802104,-190.64818273450732,11,微风化岩,38.98288155429691,1.5620872259012515,False,#2F4F4F,#2F4F4F
ZK031,399.8095607205338,294.2141285965063,-195.06833780866168,-243.03253420763807,12,基岩,47.964196398976384,1.4985243269307134,False,#000000,#000000
ZK032,795.8637582367364,371.07799402423035,-2.447880533524513,-5.058314006484909,1,填土,2.6104334729603957,1.6034083468259226,True,#8B4513,#8B4513
ZK032,795.8637582367364,371.07799402423035,-2.1428616493789003,-8.910904479685074,2,粘土,6.7680428303061735,1.4444104353796374,True,#FF0000,#FF0000
