borehole_id,x,y,z_top,z_bottom,formation_id,formation_name,thickness,density,in_fault_zone,in_fold_zone,fault_displacement,layer_repeat,color,enhanced_color
ZK026,922.6261649881027,747.6195410250031,1.0467737894465707,-0.35098884777806205,1,填土,1.3977626372246328,1.652066442053421,True,False,0.0,1,#8B4513,#8B4513
ZK026,922.6261649881027,747.6195410250031,5.00542483267597,-3.0209668664952973,2,粘土,8.026391699171267,1.7214509285305348,True,False,0.0,1,#FF0000,#FF0000
ZK026,922.6261649881027,747.6195410250031,12.671971239211523,3.329796356725491,3,粉质粘土,9.342174882486031,1.7298738503943798,True,False,0.0,1,#FF8C00,#FF8C00
ZK026,922.6261649881027,747.6195410250031,22.531216686386514,11.623127149355927,4,细砂,10.908089537030587,1.5673119220320348,True,False,0.0,1,#FFD700,#FFD700
ZK026,922.6261649881027,747.6195410250031,34.28720958011395,27.609485054830976,5,中砂,6.677724525282976,1.60519458858073,True,False,0.0,1,#32CD32,#32CD32
ZK026,922.6261649881027,747.6195410250031,39.70234969722782,33.553708364945734,6,粗砂,6.148641332282082,1.5810005612817621,True,False,0.0,1,#00CED1,#00CED1
ZK026,922.6261649881027,747.6195410250031,46.79718235783523,35.905818312221555,7,砾砂,10.891364045613678,1.6009291752530914,True,False,0.0,1,#1E90FF,#1E90FF
ZK026,922.6261649881027,747.6195410250031,59.22984483147705,44.227884827033186,8,卵石层,15.001960004443866,1.5866420158694785,True,False,0.0,1,#9932CC,#9932CC
ZK026,922.6261649881027,747.6195410250031,66.21168436308781,39.69648631188097,9,强风化岩,26.515198051206845,1.5860410371844826,True,False,10.155960285792503,1,#DC143C,#DC143C
ZK026,922.6261649881027,747.6195410250031,93.2360275469514,61.257111266441285,10,中风化岩,31.97891628051012,1.6276569152594929,True,False,7.018534521229483,1,#708090,#708090
ZK026,922.6261649881027,747.6195410250031,124.14519968200747,101.61119339570622,11,微风化岩,22.53400628630125,1.6217432873179725,True,False,9.437502193045711,1,#2F4F4F,#2F4F4F
ZK026,922.6261649881027,747.6195410250031,142.85693025535014,92.41611748708509,12,基岩,50.44081276826505,1.5969112364428422,True,False,14.446142194740233,1,#000000,#000000
ZK027,895.5490474077702,855.3446153848839,2.1430273629213765,-2.660039177542517,1,填土,4.8030665404638935,1.6307620755451053,False,False,0.0,1,#8B4513,#8B4513
ZK027,895.5490474077702,855.3446153848839,6.550626910146149,-0.37196310359034085,2,粘土,6.92259001373649,1.6197565990172382,False,False,0.0,1,#FF0000,#FF0000
ZK027,895.5490474077702,855.3446153848839,12.829057879829966,-0.7881644858811168,3,粉质粘土,13.617222365711083,1.6668407960942366,False,False,0.0,1,#FF8C00,#FF8C00
ZK027,895.5490474077702,855.3446153848839,29.654066606000587,19.557235548326524,4,细砂,10.096831057674063,1.5228371677583121,False,False,0.0,1,#FFD700,#FFD700
ZK027,895.5490474077702,855.3446153848839,39.62491438467079,28.735029425642264,5,中砂,10.889884959028524,1.574761995653555,False,False,0.0,1,#32CD32,#32CD32
ZK027,895.5490474077702,855.3446153848839,51.44483831961135,42.62739827377169,6,粗砂,8.81744004583966,1.6564402987893267,False,False,0.0,1,#00CED1,#00CED1
ZK027,895.5490474077702,855.3446153848839,57.6423114214405,44.36232915461283,7,砾砂,13.279982266827673,1.5066277747259778,False,False,0.0,1,#1E90FF,#1E90FF
ZK027,895.5490474077702,855.3446153848839,73.67702938843001,50.02366069911995,8,卵石层,23.653368689310064,1.6721466273785075,False,False,0.0,1,#9932CC,#9932CC
ZK027,895.5490474077702,855.3446153848839,98.55020430077408,68.78472730916236,9,强风化岩,29.76547699161172,1.5738600075044877,False,False,0.0,1,#DC143C,#DC143C
ZK027,895.5490474077702,855.3446153848839,126.49725043088135,95.41275080177763,10,中风化岩,31.084499629103718,1.4721977416563625,False,False,0.0,1,#708090,#708090
ZK027,895.5490474077702,855.3446153848839,158.2252608941143,140.4845384077889,11,微风化岩,17.74072248632541,1.7552561815489642,False,False,0.0,1,#2F4F4F,#2F4F4F
ZK027,895.5490474077702,855.3446153848839,177.04761089386238,150.33851691110294,12,基岩,26.70909398275944,1.4706854676353842,False,False,0.0,1,#000000,#000000
ZK028,588.1099809299766,879.6868115208051,-1.0339361687035011,-3.4930596020004763,1,填土,2.459123433296975,1.5299884126794994,False,False,0.0,1,#8B4513,#8B4513
ZK028,588.1099809299766,879.6868115208051,3.2894715930910214,-7.3257240829484855,2,粘土,10.615195676039507,1.3750904271944062,False,False,0.0,1,#FF0000,#FF0000
ZK028,588.1099809299766,879.6868115208051,12.929831270553384,3.388603659817425,3,粉质粘土,9.541227610735959,1.7126117026015382,False,False,0.0,1,#FF8C00,#FF8C00
ZK028,588.1099809299766,879.6868115208051,22.891981363771112,9.936080601960793,4,细砂,12.95590076181032,1.4843255774948052,False,False,0.0,1,#FFD700,#FFD700
ZK028,588.1099809299766,879.6868115208051,37.81320221041017,32.41158976719721,5,中砂,5.401612443212954,1.4175930126107064,False,False,0.0,1,#32CD32,#32CD32
ZK028,588.1099809299766,879.6868115208051,42.99458136342194,29.40589574321018,6,粗砂,13.588685620211763,1.6679973075516756,False,False,0.0,1,#00CED1,#00CED1
ZK028,588.1099809299766,879.6868115208051,56.10542989625099,42.03374269327104,7,砾砂,14.071687202979952,1.639208452970087,False,False,0.0,1,#1E90FF,#1E90FF
ZK028,588.1099809299766,879.6868115208051,71.48287606367238,54.50291817770854,8,卵石层,16.97995788596384,1.5966313473091285,False,False,0.0,1,#9932CC,#9932CC
ZK028,588.1099809299766,879.6868115208051,87.53918805693398,69.66679943019699,9,强风化岩,17.872388626736992,1.5015727624707498,False,False,0.0,1,#DC143C,#DC143C
ZK028,588.1099809299766,879.6868115208051,106.16470268747362,67.42659610006484,10,中风化岩,38.73810658740878,1.4087896838915142,False,False,0.0,1,#708090,#708090
ZK028,588.1099809299766,879.6868115208051,147.5347734499311,108.36796745851863,11,微风化岩,39.16680599141246,1.6773083189177527,False,False,0.0,1,#2F4F4F,#2F4F4F
ZK028,588.1099809299766,879.6868115208051,184.10025016315888,143.15010364148455,12,基岩,40.95014652167433,1.586573189664249,False,False,0.0,1,#000000,#000000
ZK029,129.64325184672754,226.38457617723068,-1.7749546510009437,-4.631653160713904,1,填土,2.8566985097129605,1.655103730224254,False,False,0.0,1,#8B4513,#8B4513
ZK029,129.64325184672754,226.38457617723068,2.7732261864840675,-9.658677415509066,2,粘土,12.431903601993135,1.6160476206998846,False,False,0.0,1,#FF0000,#FF0000
ZK029,129.64325184672754,226.38457617723068,16.88026177407929,8.254282749881051,3,粉质粘土,8.625979024198239,1.5924855833189984,False,False,0.0,1,#FF8C00,#FF8C00
ZK029,129.64325184672754,226.38457617723068,24.672514488868774,12.27784913724254,4,细砂,12.394665351626234,1.647196133324661,False,False,0.0,1,#FFD700,#FFD700
ZK029,129.64325184672754,226.38457617723068,38.709644842513974,28.291998616579264,5,中砂,10.41764622593471,1.6383971552546863,False,False,0.0,1,#32CD32,#32CD32
ZK029,129.64325184672754,226.38457617723068,48.82232988910499,41.50379023522308,6,粗砂,7.318539653881913,1.649963710112596,False,False,0.0,1,#00CED1,#00CED1
ZK029,129.64325184672754,226.38457617723068,57.38909705492373,50.05605036427356,7,砾砂,7.333046690650171,1.5699095980638642,False,False,0.0,1,#1E90FF,#1E90FF
ZK029,129.64325184672754,226.38457617723068,64.82410000438612,48.31084541131545,8,卵石层,16.513254593070677,1.6747165224259581,False,False,0.0,1,#9932CC,#9932CC
ZK029,129.64325184672754,226.38457617723068,81.88888022852655,62.14511782002219,9,强风化岩,19.743762408504352,1.5439551848510478,False,False,0.0,1,#DC143C,#DC143C
ZK029,129.64325184672754,226.38457617723068,100.50154703761946,54.12538961733157,10,中风化岩,46.37615742028789,1.6239477461705898,False,False,0.0,1,#708090,#708090
ZK029,129.64325184672754,226.38457617723068,150.42859406830817,123.63977925583805,11,微风化岩,26.78881481247012,1.4762179055912885,False,False,0.0,1,#2F4F4F,#2F4F4F
ZK029,129.64325184672754,226.38457617723068,174.7598028371654,116.89436162837177,12,基岩,57.86544120879364,1.5645892358552014,False,False,0.0,1,#000000,#000000
ZK030,90.70456001948426,342.7972976869379,0.61835540886203,-2.789828641508628,1,填土,3.408184050370658,1.7623396562299047,False,False,0.0,1,#8B4513,#8B4513
ZK030,90.70456001948426,342.7972976869379,3.5697062459710076,-0.7416186499658237,2,粘土,4.311324895936831,1.7459493603383522,False,False,0.0,1,#FF0000,#FF0000
ZK030,90.70456001948426,342.7972976869379,8.427663411598225,2.4947827911412093,3,粉质粘土,5.9328806204570155,1.5997916202579816,False,False,0.0,1,#FF8C00,#FF8C00
ZK030,90.70456001948426,342.7972976869379,13.773856512673916,-3.0915816520351314,4,细砂,16.865438164709047,1.456438117178656,False,False,0.0,1,#FFD700,#FFD700
ZK030,90.70456001948426,342.7972976869379,32.887982656171545,28.62730193170862,5,中砂,4.260680724462926,1.7104049136483355,False,False,0.0,1,#32CD32,#32CD32
ZK030,90.70456001948426,342.7972976869379,36.13813107748427,27.411686239893903,6,粗砂,8.726444837590364,1.4376954106534257,False,False,0.0,1,#00CED1,#00CED1
ZK030,90.70456001948426,342.7972976869379,44.797944981926044,30.769901316907955,7,砾砂,14.028043665018089,1.5288701375239464,False,False,0.0,1,#1E90FF,#1E90FF
ZK030,90.70456001948426,342.7972976869379,60.22923270408385,45.39667873372253,8,卵石层,14.832553970361317,1.5240959552791353,False,False,0.0,1,#9932CC,#9932CC
ZK030,90.70456001948426,342.7972976869379,75.13750359963574,49.886562817193465,9,强风化岩,25.25094078244227,1.6701373064839224,False,False,0.0,1,#DC143C,#DC143C
ZK030,90.70456001948426,342.7972976869379,101.61880535861283,62.33923913272035,10,中风化岩,39.27956622589248,1.6462626335381103,False,False,0.0,1,#708090,#708090
ZK030,90.70456001948426,342.7972976869379,140.11722565161554,82.8797381805437,11,微风化岩,57.237487471071844,1.4766531898719895,False,False,0.0,1,#2F4F4F,#2F4F4F
ZK030,90.70456001948426,342.7972976869379,200.97385921706348,140.54889070541037,12,基岩,60.424968511653105,1.5739501438061279,False,False,0.0,1,#000000,#000000
ZK031,399.8095607205338,294.2141285965063,-0.8299790337258481,-5.384129491722733,1,填土,4.554150457996885,1.5319112717960919,False,False,0.0,1,#8B4513,#8B4513
ZK031,399.8095607205338,294.2141285965063,4.757151290364334,-0.8651869769051784,2,粘土,5.622338267269512,1.5085040932217304,False,False,0.0,1,#FF0000,#FF0000
ZK031,399.8095607205338,294.2141285965063,11.833540998131152,-0.4590556358301483,3,粉质粘土,12.2925966339613,1.569321960712863,False,False,0.0,1,#FF8C00,#FF8C00
ZK031,399.8095607205338,294.2141285965063,21.828129116981955,0.9150864810844077,4,细砂,20.913042635897547,1.54660908986832,False,False,0.0,1,#FFD700,#FFD700
ZK031,399.8095607205338,294.2141285965063,44.52871199857926,38.750144077224014,5,中砂,5.778567921355247,1.6780078179716584,False,False,0.0,1,#32CD32,#32CD32
ZK031,399.8095607205338,294.2141285965063,51.961333223931305,43.78088421367646,6,粗砂,8.180449010254847,1.5250820759370871,False,False,0.0,1,#00CED1,#00CED1
ZK031,399.8095607205338,294.2141285965063,58.88726285060214,46.076028937321496,7,砾砂,12.811233913280645,1.6361676585423657,False,False,0.0,1,#1E90FF,#1E90FF
ZK031,399.8095607205338,294.2141285965063,73.30836204748071,52.58818739793361,8,卵石层,20.720174649547104,1.4929405661764399,False,False,0.0,1,#9932CC,#9932CC
ZK031,399.8095607205338,294.2141285965063,93.24185302885255,74.91494879225182,9,强风化岩,18.326904236600726,1.5761119252133404,False,False,0.0,1,#DC143C,#DC143C
ZK031,399.8095607205338,294.2141285965063,113.48113409550115,82.69645645764328,10,中风化岩,30.784677637857868,1.5151901300660768,False,False,0.0,1,#708090,#708090
ZK031,399.8095607205338,294.2141285965063,146.21346577470914,128.02416840057754,11,微风化岩,18.1892973741316,1.486854697934757,False,False,0.0,1,#2F4F4F,#2F4F4F
ZK031,399.8095607205338,294.2141285965063,162.77828686288262,100.23343101794936,12,基岩,62.54485584493327,1.6251305640806382,False,False,0.0,1,#000000,#000000
ZK032,795.8637582367364,371.07799402423035,-0.4842905017068059,-3.4828950464544937,1,填土,2.9986045447476877,1.646397228292346,False,False,0.0,1,#8B4513,#8B4513
ZK032,795.8637582367364,371.07799402423035,4.565458672224797,-2.3819320327576934,2,粘土,6.947390704982491,1.6568441006256156,False,False,0.0,1,#FF0000,#FF0000
ZK032,795.8637582367364,371.07799402423035,10.339423569913906,-3.8191152378994704,3,粉质粘土,14.158538807813377,1.5763645262911006,False,False,0.0,1,#FF8C00,#FF8C00
ZK032,795.8637582367364,371.07799402423035,25.15206938105831,15.497677019947602,4,细砂,9.654392361110709,1.4963424083643704,False,False,0.0,1,#FFD700,#FFD700
ZK032,795.8637582367364,371.07799402423035,35.71001361448859,21.770808067722445,5,中砂,13.939205546766143,1.617049723504043,False,False,0.0,1,#32CD32,#32CD32
ZK032,795.8637582367364,371.07799402423035,50.29626226771214,42.83661393335219,6,粗砂,7.459648334359947,1.8464877635857684,False,False,0.0,1,#00CED1,#00CED1
ZK032,795.8637582367364,371.07799402423035,57.40791864531069,46.488423669123655,7,砾砂,10.919494976187032,1.6529693132905443,False,False,0.0,1,#1E90FF,#1E90FF
ZK032,795.8637582367364,371.07799402423035,69.54178344311865,65.18066406457208,8,卵石层,4.361119378546562,1.56282870967071,False,False,0.0,1,#9932CC,#9932CC
ZK032,795.8637582367364,371.07799402423035,74.84670370506578,57.289053200336475,9,强风化岩,17.557650504729303,1.6053988418445795,False,False,0.0,1,#DC143C,#DC143C
ZK032,795.8637582367364,371.07799402423035,91.75006701829113,77.97174718573909,10,中风化岩,13.778319832552043,1.3111728794807276,False,False,0.0,1,#708090,#708090
ZK032,795.8637582367364,371.07799402423035,106.95821579047576,68.87888799207398,11,微风化岩,38.07932779840178,1.5206718106166328,False,False,0.0,1,#2F4F4F,#2F4F4F
ZK032,795.8637582367364,371.07799402423035,143.97174554931587,85.87005487406898,12,基岩,58.101690675246886,1.5033482974065007,False,False,0.0,1,#000000,#000000
ZK033,302.84105871864267,538.4264748424237,0.8704555568905566,-2.505015861053751,1,填土,3.3754714179443077,1.5937343043797556,False,False,0.0,1,#8B4513,#8B4513
ZK033,302.84105871864267,538.4264748424237,5.0236625734986236,-1.623579760678154,2,粘土,6.647242334176777,1.5632775784045008,False,False,0.0,1,#FF0000,#FF0000
ZK033,302.84105871864267,538.4264748424237,12.884285778334709,3.428610104320148,3,粉质粘土,9.45567567401456,1.537207151324605,False,False,0.0,1,#FF8C00,#FF8C00
ZK033,302.84105871864267,538.4264748424237,21.808780056614744,6.738189844534532,4,细砂,15.070590212080212,1.4465701373615543,False,False,0.0,1,#FFD700,#FFD700
ZK033,302.84105871864267,538.4264748424237,38.60762893516476,25.870323187387264,5,中砂,12.737305747777498,1.8288682068797673,False,False,0.0,1,#32CD32,#32CD32
ZK033,302.84105871864267,538.4264748424237,51.136447210514824,45.64198202651064,6,粗砂,5.494465184004184,1.5871492519144195,False,False,0.0,1,#00CED1,#00CED1
ZK033,302.84105871864267,538.4264748424237,56.83276498771843,41.271035009902754,7,砾砂,15.561729977815673,1.4828958145824147,False,False,0.0,1,#1E90FF,#1E90FF
ZK033,302.84105871864267,538.4264748424237,73.08495283040548,48.56278256471607,8,卵石层,24.52217026568941,1.6878643509726043,False,False,0.0,1,#9932CC,#9932CC
ZK033,302.84105871864267,538.4264748424237,98.39388265145382,67.67739464551224,9,强风化岩,30.716488005941585,1.5825686294965253,False,False,0.0,1,#DC143C,#DC143C
ZK033,302.84105871864267,538.4264748424237,129.6250680025277,103.14915125949595,10,中风化岩,26.47591674303176,1.686310022617063,False,False,0.0,1,#708090,#708090
ZK033,302.84105871864267,538.4264748424237,156.7250235045386,130.08764540566418,11,微风化岩,26.63737809887442,1.4881368571801192,False,False,0.0,1,#2F4F4F,#2F4F4F
ZK033,302.84105871864267,538.4264748424237,183.72261697604827,148.63421047168117,12,基岩,35.0884065043671,1.4039841991706168,False,False,0.0,1,#000000,#000000
ZK034,176.83180247728637,771.9772826786357,2.2142595977612944,-3.643252601301677,1,填土,5.857512199062971,1.5066732040926805,False,True,0.0,1,#8B4513,#8B4513
ZK034,176.83180247728637,771.9772826786357,7.7361709975837,-2.9120954491126883,2,粘土,10.648266446696388,1.4628098857068645,False,True,0.0,1,#FF0000,#FF0000
ZK034,176.83180247728637,771.9772826786357,20.032232675602785,13.991697096667957,3,粉质粘土,6.040535578934827,1.6207093862232953,False,True,0.0,1,#FF8C00,#FF8C00
ZK034,176.83180247728637,771.9772826786357,27.32778304936149,13.985262686755648,4,细砂,13.34252036260584,1.4400863513552988,False,True,0.0,1,#FFD700,#FFD700
ZK034,176.83180247728637,771.9772826786357,41.78770693783675,25.924445513922166,4,细砂,15.863261423914587,1.5394285076996663,False,True,0.0,2,#FFD700,#FFD700
ZK034,176.83180247728637,771.9772826786357,56.29295272889233,43.064089030326684,5,中砂,13.228863698565647,1.5359506565230816,False,True,0.0,1,#32CD32,#32CD32
ZK034,176.83180247728637,771.9772826786357,70.1824959899906,61.68552527845911,6,粗砂,8.496970711531489,1.5322284630247895,False,True,0.0,1,#00CED1,#00CED1
ZK034,176.83180247728637,771.9772826786357,78.80953739623625,70.4180100755478,7,砾砂,8.391527320688454,1.5634678448687893,False,True,0.0,1,#1E90FF,#1E90FF
ZK034,176.83180247728637,771.9772826786357,86.30852914605978,76.90166135252854,7,砾砂,9.406867793531248,1.7298811324847052,False,True,0.0,2,#1E90FF,#1E90FF
ZK034,176.83180247728637,771.9772826786357,95.6899716011154,80.89356396034454,8,卵石层,14.796407640770866,1.4953089017318062,False,True,0.0,1,#9932CC,#9932CC
ZK034,176.83180247728637,771.9772826786357,112.59684083968034,89.24731071568603,9,强风化岩,23.349530123994313,1.5292147323256817,False,True,0.0,1,#DC143C,#DC143C
ZK034,176.83180247728637,771.9772826786357,137.04342002555424,120.67961347357382,10,中风化岩,16.363806551980417,1.6996047685805817,False,True,0.0,1,#708090,#708090
ZK034,176.83180247728637,771.9772826786357,151.7750449771828,122.69783055400703,11,微风化岩,29.077214423175775,1.5497537513089383,False,True,0.0,1,#2F4F4F,#2F4F4F
ZK034,176.83180247728637,771.9772826786357,181.67922756294968,118.52752805375701,12,基岩,63.15169950919267,1.6455887772081608,False,True,0.0,1,#000000,#000000
ZK035,117.09557931179374,938.1982429404655,-2.0954149053226185,-7.0439170157335935,1,填土,4.948502110410975,1.6927840128081237,False,False,0.0,1,#8B4513,#8B4513
ZK035,117.09557931179374,938.1982429404655,4.265197714331758,-3.8716337854212446,2,粘土,8.136831499753002,1.7528468426412533,False,False,0.0,1,#FF0000,#FF0000
ZK035,117.09557931179374,938.1982429404655,13.171733014271137,-0.6564757083715098,3,粉质粘土,13.828208722642646,1.7072507337309804,False,False,0.0,1,#FF8C00,#FF8C00
ZK035,117.09557931179374,938.1982429404655,26.122435990525144,12.764723273468128,4,细砂,13.357712717057016,1.4955190805978966,False,False,0.0,1,#FFD700,#FFD700
ZK035,117.09557931179374,938.1982429404655,42.875565504861484,38.7746352729895,5,中砂,4.100930231871985,1.4896791634278317,False,False,0.0,1,#32CD32,#32CD32
ZK035,117.09557931179374,938.1982429404655,45.143475306904236,37.67448400351009,6,粗砂,7.468991303394148,1.6307406697809101,False,False,0.0,1,#00CED1,#00CED1
ZK035,117.09557931179374,938.1982429404655,54.24975339854705,39.31309943340558,7,砾砂,14.936653965141467,1.5416922561431063,False,False,0.0,1,#1E90FF,#1E90FF
ZK035,117.09557931179374,938.1982429404655,69.10851382581707,52.01097108026369,8,卵石层,17.097542745553383,1.5751308873816454,False,False,0.0,1,#9932CC,#9932CC
ZK035,117.09557931179374,938.1982429404655,86.9144515725204,49.85935975237046,9,强风化岩,37.05509182014995,1.6734877786049818,False,False,0.0,1,#DC143C,#DC143C
ZK035,117.09557931179374,938.1982429404655,125.15204229851743,89.18611088051072,10,中风化岩,35.965931418006704,1.6181021558703708,False,False,0.0,1,#708090,#708090
ZK035,117.09557931179374,938.1982429404655,160.84418781079145,139.46092326432785,11,微风化岩,21.383264546463607,1.5348643106208173,False,False,0.0,1,#2F4F4F,#2F4F4F
ZK035,117.09557931179374,938.1982429404655,182.9141284242575,140.84337865050387,12,基岩,42.07074977375365,1.7238283071433638,False,False,0.0,1,#000000,#000000
ZK036,745.0202923669917,228.84411338075518,-0.9215209054182618,-3.940665324480718,1,填土,3.019144419062456,1.770221494463524,False,False,0.0,1,#8B4513,#8B4513
ZK036,745.0202923669917,228.84411338075518,4.890473615225625,-3.6873340155469383,2,粘土,8.577807630772563,1.6565509645631544,False,False,0.0,1,#FF0000,#FF0000
ZK036,745.0202923669917,228.84411338075518,12.119939752922324,6.4586856858832675,3,粉质粘土,5.6612540670390565,1.638115838488278,False,False,0.0,1,#FF8C00,#FF8C00
ZK036,745.0202923669917,228.84411338075518,18.201033550126805,-2.6028538432455495,4,细砂,20.803887393372356,1.5861544016016227,False,False,0.0,1,#FFD700,#FFD700
ZK036,745.0202923669917,228.84411338075518,38.62271633494318,32.29561104381128,5,中砂,6.3271052911319,1.51494795457907,False,False,0.0,1,#32CD32,#32CD32
ZK036,745.0202923669917,228.84411338075518,46.247423287781714,39.64067956731305,6,粗砂,6.606743720468664,1.7669904504351408,False,False,0.0,1,#00CED1,#00CED1
ZK036,745.0202923669917,228.84411338075518,51.56970554179458,38.148888034431856,7,砾砂,13.420817507362727,1.644460266822014,False,False,0.0,1,#1E90FF,#1E90FF
ZK036,745.0202923669917,228.84411338075518,66.07662320687311,41.6148131789866,8,卵石层,24.461810027886507,1.5865982833327084,False,False,0.0,1,#9932CC,#9932CC
ZK036,745.0202923669917,228.84411338075518,90.86331782599677,65.7531563655278,9,强风化岩,25.110161460468973,1.664828043384386,False,False,0.0,1,#DC143C,#DC143C
ZK036,745.0202923669917,228.84411338075518,117.67791004345501,88.76644338092504,10,中风化岩,28.911466662529975,1.51125078221979,False,False,0.0,1,#708090,#708090
ZK036,745.0202923669917,228.84411338075518,147.39222561990573,116.98553777330154,11,微风化岩,30.406687846604186,1.5627166847908234,False,False,0.0,1,#2F4F4F,#2F4F4F
ZK036,745.0202923669917,228.84411338075518,177.17689592306755,101.27243815456649,12,基岩,75.90445776850106,1.6224684725751888,False,False,0.0,1,#000000,#000000
ZK037,54.96990541124216,783.9152856093507,-4.671259262108169,-8.510591010793949,1,填土,3.8393317486857796,1.4239191188019225,False,False,0.0,1,#8B4513,#8B4513
ZK037,54.96990541124216,783.9152856093507,2.3490223229378264,-1.9894025220939462,2,粘土,4.338424845031772,1.5448141854107553,False,False,0.0,1,#FF0000,#FF0000
ZK037,54.96990541124216,783.9152856093507,5.3606154658850285,-15.848901962520678,3,粉质粘土,21.209517428405707,1.618455130319704,False,False,0.0,1,#FF8C00,#FF8C00
ZK037,54.96990541124216,783.9152856093507,29.64047338110725,7.700978594551809,4,细砂,21.93949478655544,1.80615035766364,False,False,0.0,1,#FFD700,#FFD700
ZK037,54.96990541124216,783.9152856093507,51.09793780531502,37.47283911353559,5,中砂,13.625098691779428,1.6592526949201183,False,False,0.0,1,#32CD32,#32CD32
ZK037,54.96990541124216,783.9152856093507,63.64778825495445,53.77972167215452,6,粗砂,9.868066582799926,1.5181801116577693,False,False,0.0,1,#00CED1,#00CED1
ZK037,54.96990541124216,783.9152856093507,74.39685593155798,62.40900397823741,7,砾砂,11.987851953320572,1.5546771950672726,False,False,0.0,1,#1E90FF,#1E90FF
ZK037,54.96990541124216,783.9152856093507,88.01019771597399,66.24970549970773,8,卵石层,21.760492216266258,1.6088406886291848,False,False,0.0,1,#9932CC,#9932CC
ZK037,54.96990541124216,783.9152856093507,108.17369560953624,72.09222000162177,9,强风化岩,36.08147560791447,1.5806340540720283,False,False,0.0,1,#DC143C,#DC143C
ZK037,54.96990541124216,783.9152856093507,144.03032371451116,120.48172459993638,10,中风化岩,23.54859911457477,1.59173193141573,False,False,0.0,1,#708090,#708090
ZK037,54.96990541124216,783.9152856093507,171.45890918940108,137.73725802742555,11,微风化岩,33.72165116197553,1.6630811684554778,False,False,0.0,1,#2F4F4F,#2F4F4F
ZK037,54.96990541124216,783.9152856093507,206.0212031744687,171.38400553940676,12,基岩,34.63719763506194,1.7221033695525354,False,False,0.0,1,#000000,#000000
ZK038,686.1716094628554,706.1064512368886,0.6012037229326967,-2.9226842101890576,1,填土,3.5238879331217543,1.504056076327652,False,False,0.0,1,#8B4513,#8B4513
ZK038,686.1716094628554,706.1064512368886,5.940324374608469,-1.166379362821003,2,粘土,7.106703737429472,1.7884586305934609,False,False,0.0,1,#FF0000,#FF0000
ZK038,686.1716094628554,706.1064512368886,11.969430070547482,-5.5862466312324,3,粉质粘土,17.55567670177988,1.488038256671099,False,False,0.0,1,#FF8C00,#FF8C00
ZK038,686.1716094628554,706.1064512368886,28.745516828550784,13.111528717450366,4,细砂,15.633988111100418,1.6323167714184783,False,False,0.0,1,#FFD700,#FFD700
ZK038,686.1716094628554,706.1064512368886,46.1819078033458,36.6247155622418,5,中砂,9.557192241103998,1.4405296932733205,False,False,0.0,1,#32CD32,#32CD32
ZK038,686.1716094628554,706.1064512368886,56.172435706656124,46.9397954508888,6,粗砂,9.232640255767322,1.4830083164289714,False,False,0.0,1,#00CED1,#00CED1
ZK038,686.1716094628554,706.1064512368886,66.41026189703473,64.75040586484867,7,砾砂,1.659856032186056,1.7772251596669746,False,False,0.0,1,#1E90FF,#1E90FF
ZK038,686.1716094628554,706.1064512368886,68.14053657768517,41.16973681912667,8,卵石层,26.9707997585585,1.5397787939638221,False,False,0.0,1,#9932CC,#9932CC
ZK038,686.1716094628554,706.1064512368886,95.07004715364164,66.55424023307896,9,强风化岩,28.51580692056268,1.6301791899819467,False,False,0.0,1,#DC143C,#DC143C
ZK038,686.1716094628554,706.1064512368886,126.31117273727692,89.41645023181471,10,中风化岩,36.89472250546221,1.5899845923520048,False,False,0.0,1,#708090,#708090
ZK038,686.1716094628554,706.1064512368886,161.60097943209826,128.7395538089564,11,微风化岩,32.861425623141855,1.517311964596014,False,False,0.0,1,#2F4F4F,#2F4F4F
ZK038,686.1716094628554,706.1064512368886,196.20775314881286,149.60493652733575,12,基岩,46.6028166214771,1.6913584626233251,False,False,0.0,1,#000000,#000000
ZK039,744.1433120173511,116.64018656068133,4.155615717889061,1.8784767735013712,1,填土,2.2771389443876897,1.5728876398957432,False,False,0.0,1,#8B4513,#8B4513
ZK039,744.1433120173511,116.64018656068133,4.692854414169406,-3.255864079394347,2,粘土,7.948718493563753,1.3575759739727058,False,False,0.0,1,#FF0000,#FF0000
ZK039,744.1433120173511,116.64018656068133,14.625628483973415,-0.5569349429263639,3,粉质粘土,15.18256342689978,1.5718672442881787,False,False,0.0,1,#FF8C00,#FF8C00
ZK039,744.1433120173511,116.64018656068133,30.08728723148486,14.785829003972939,4,细砂,15.301458227511922,1.4437454143113457,False,False,0.0,1,#FFD700,#FFD700
ZK039,744.1433120173511,116.64018656068133,46.16707092091451,37.7542289529534,5,中砂,8.412841967961114,1.474571057683075,False,False,0.0,1,#32CD32,#32CD32
ZK039,744.1433120173511,116.64018656068133,52.9290664046304,44.22452736743048,6,粗砂,8.704539037199915,1.6466429982433528,False,False,0.0,1,#00CED1,#00CED1
ZK039,744.1433120173511,116.64018656068133,61.87505543054821,50.00336476681915,7,砾砂,11.871690663729055,1.7164739354457172,False,False,0.0,1,#1E90FF,#1E90FF
ZK039,744.1433120173511,116.64018656068133,75.05162547316839,61.01841998787785,8,卵石层,14.033205485290537,1.6200569197230943,False,False,0.0,1,#9932CC,#9932CC
